21	671657661	0
22	383969767	0
23	341823500	0
24	634721861	232
25	344264623	0
26	315105851	0
27	467860414	286
28	538657420	187
29	752285890	5
30	1030999492	0
31	433789972	2
32	511131211	0
33	792062120	15
34	449012512	0
35	347697793	0
36	293874641	0
